gene_id,feature_is_filtered,feature_name,feature_reference,feature_biotype,mean_expression,mean_log_expression
ENSG00000251536,TRUE,RP11-572C21.1,NCBITaxon:9606,gene,3.154972236244321e-5,2.186860110297657e-5
ENSG00000261650,TRUE,RP11-474D1.4,NCBITaxon:9606,gene,0,0
ENSG00000214039,TRUE,LINC02418,NCBITaxon:9606,gene,0,0
ENSG00000256298,TRUE,RP11-474D1.1,NCBITaxon:9606,gene,0,0
ENSG00000256906,TRUE,LINC02419,NCBITaxon:9606,gene,9.464916708732963e-5,6.56058033089297e-5
ENSG00000276122,TRUE,RP11-143E21.3,NCBITaxon:9606,gene,6.309944472488642e-5,4.373720220595314e-5
ENSG00000111432,FALSE,FZD10,NCBITaxon:9606,gene,0.00520570418980313,0.0035538614449041033
ENSG00000259862,TRUE,RP11-143E21.6,NCBITaxon:9606,gene,3.154972236244321e-4,1.8198892591474546e-4
ENSG00000125207,FALSE,PIWIL1,NCBITaxon:9606,gene,0.003943715295305401,0.0027244988483575683
ENSG00000060709,FALSE,RIMBP2,NCBITaxon:9606,gene,3.470469459868753e-4,2.4055461213274226e-4
ENSG00000256064,TRUE,RP11-117L5.4,NCBITaxon:9606,gene,3.154972236244321e-5,2.186860110297657e-5
ENSG00000256343,TRUE,RP11-662M24.1,NCBITaxon:9606,gene,0,0
ENSG00000111450,FALSE,STX2,NCBITaxon:9606,gene,0.09938162544169611,0.0641375461800623
ENSG00000256250,TRUE,RP11-989F5.1,NCBITaxon:9606,gene,0,0
ENSG00000256299,FALSE,RP11-989F5.3,NCBITaxon:9606,gene,2.523977788995457e-4,1.7494880882381255e-4
ENSG00000132341,FALSE,RAN,NCBITaxon:9606,gene,2.1132635032811713,0.8699604064399954
ENSG00000111452,FALSE,ADGRD1,NCBITaxon:9606,gene,0.00864462392730944,0.005919386386099543
ENSG00000256204,TRUE,RP11-243M5.1,NCBITaxon:9606,gene,0,0
ENSG00000256151,TRUE,ADGRD1-AS1,NCBITaxon:9606,gene,0,0
ENSG00000256810,TRUE,RP11-76C10.2,NCBITaxon:9606,gene,6.309944472488642e-5,4.373720220595314e-5
ENSG00000204603,TRUE,LINC01257,NCBITaxon:9606,gene,0,0
ENSG00000248703,FALSE,LINC02415,NCBITaxon:9606,gene,2.839475012619889e-4,1.968174099267891e-4
ENSG00000230294,TRUE,LINC02370,NCBITaxon:9606,gene,0,0
ENSG00000256484,TRUE,RP13-507P19.1,NCBITaxon:9606,gene,0,0
ENSG00000275232,TRUE,RP11-897M7.4,NCBITaxon:9606,gene,0,0
ENSG00000256209,TRUE,RP11-897M7.1,NCBITaxon:9606,gene,0,0
ENSG00000256258,TRUE,RP11-495K9.9,NCBITaxon:9606,gene,0,0
ENSG00000256424,TRUE,LINC02414,NCBITaxon:9606,gene,0,0
ENSG00000249926,TRUE,RP11-495K9.6,NCBITaxon:9606,gene,6.309944472488642e-5,4.373720220595314e-5
ENSG00000061936,FALSE,SFSWAP,NCBITaxon:9606,gene,0.2417339727410399,0.1526199058790235
ENSG00000255933,TRUE,RP11-495K9.5,NCBITaxon:9606,gene,0,0
ENSG00000198598,FALSE,MMP17,NCBITaxon:9606,gene,0.01375567895002524,0.009389489448665706
ENSG00000256955,FALSE,RP11-417L19.2,NCBITaxon:9606,gene,0.0017352347299343766,0.0012027730606637105
ENSG00000177169,FALSE,ULK1,NCBITaxon:9606,gene,0.11127587077233721,0.07244060475781708
ENSG00000255992,TRUE,RP11-417L19.4,NCBITaxon:9606,gene,3.154972236244321e-5,2.186860110297657e-5
ENSG00000177192,FALSE,PUS1,NCBITaxon:9606,gene,0.06817895002523978,0.04535489247344771
ENSG00000183495,FALSE,EP400,NCBITaxon:9606,gene,0.11809061080262494,0.07806272899657116
ENSG00000257000,TRUE,RP13-820C6.2,NCBITaxon:9606,gene,3.154972236244321e-5,2.186860110297657e-5
ENSG00000274670,FALSE,RP13-820C6.4,NCBITaxon:9606,gene,6.309944472488642e-4,4.282957325450254e-4
ENSG00000185163,FALSE,DDX51,NCBITaxon:9606,gene,0.08215547703180212,0.05496013576518244
ENSG00000184967,FALSE,NOC4L,NCBITaxon:9606,gene,0.09613200403836446,0.06445735957827961
ENSG00000276693,TRUE,RP13-977J11.9,NCBITaxon:9606,gene,1.2619888944977284e-4,8.747440441190628e-5
ENSG00000256576,FALSE,LINC02361,NCBITaxon:9606,gene,0.01031675921251893,0.007114727402615329
ENSG00000256312,FALSE,RP13-977J11.8,NCBITaxon:9606,gene,4.4169611307420494e-4,3.0616041544167193e-4
ENSG00000182870,FALSE,GALNT9,NCBITaxon:9606,gene,3.154972236244321e-4,2.0960972151525973e-4
ENSG00000256943,TRUE,RP13-895J2.2,NCBITaxon:9606,gene,0,0
ENSG00000256542,TRUE,RP13-895J2.3,NCBITaxon:9606,gene,1.2619888944977284e-4,8.747440441190628e-5
ENSG00000277011,TRUE,RP13-895J2.6,NCBITaxon:9606,gene,3.154972236244321e-5,2.186860110297657e-5
ENSG00000255916,TRUE,RP13-895J2.7,NCBITaxon:9606,gene,0,0
ENSG00000274373,FALSE,RP13-714J12.1,NCBITaxon:9606,gene,6.309944472488642e-4,4.3737202205953134e-4
ENSG00000256783,TRUE,RP11-503G7.1,NCBITaxon:9606,gene,6.309944472488642e-5,4.373720220595314e-5
ENSG00000256875,TRUE,RP11-503G7.2,NCBITaxon:9606,gene,0,0
ENSG00000112787,FALSE,FBRSL1,NCBITaxon:9606,gene,0.1338339222614841,0.086977146249741
ENSG00000277186,FALSE,RP13-554M15.8,NCBITaxon:9606,gene,0.001987632508833922,0.0013686455799730177
ENSG00000204583,FALSE,LRCOL1,NCBITaxon:9606,gene,0.0075403836446239275,0.00515398534749536
ENSG00000187848,FALSE,P2RX2,NCBITaxon:9606,gene,0.006436143361938415,0.004188478408231234
ENSG00000177084,FALSE,POLE,NCBITaxon:9606,gene,0.04473750630994447,0.030146217474686998
ENSG00000176894,FALSE,PXMP2,NCBITaxon:9606,gene,0.2429959616355376,0.14037888999875622
ENSG00000256632,TRUE,RP13-672B3.2,NCBITaxon:9606,gene,6.309944472488642e-5,4.373720220595314e-5
ENSG00000247077,FALSE,PGAM5,NCBITaxon:9606,gene,0.047545431600201915,0.032170885483465375
ENSG00000176915,FALSE,ANKLE2,NCBITaxon:9606,gene,0.2530287733467945,0.1577995489418817
ENSG00000090615,FALSE,GOLGA3,NCBITaxon:9606,gene,0.16118753154972237,0.10433587718090141
ENSG00000072609,FALSE,CHFR,NCBITaxon:9606,gene,0.09035840484603735,0.06053748410912266
ENSG00000236617,FALSE,RP11-46H11.12,NCBITaxon:9606,gene,0.013345532559313478,0.009168731660928554
ENSG00000250790,FALSE,RP11-46H11.3,NCBITaxon:9606,gene,0.004101463907117618,0.0028247655643579453
ENSG00000196458,FALSE,ZNF605,NCBITaxon:9606,gene,0.06792655224634023,0.04529503886463618
ENSG00000198393,FALSE,ZNF26,NCBITaxon:9606,gene,0.06808430085815245,0.04538172941493407
ENSG00000246394,FALSE,ZNF84-DT,NCBITaxon:9606,gene,0.003722867238768299,0.0025260371930642014
ENSG00000198040,FALSE,ZNF84,NCBITaxon:9606,gene,0.11266405855628471,0.07473662985221058
ENSG00000196387,FALSE,ZNF140,NCBITaxon:9606,gene,0.08348056537102473,0.05555984763446737
ENSG00000214029,FALSE,ZNF891,NCBITaxon:9606,gene,0.03445229681978799,0.02315151800818427
ENSG00000271963,FALSE,CTD-2140B24.6,NCBITaxon:9606,gene,4.7324583543664815e-4,3.280290165446485e-4
ENSG00000256223,FALSE,ZNF10,NCBITaxon:9606,gene,0.08070418980312974,0.0537058727396756
ENSG00000256825,TRUE,CTD-2140B24.4,NCBITaxon:9606,gene,0,0
ENSG00000090612,FALSE,ZNF268,NCBITaxon:9606,gene,0.06196365471983847,0.04118910212471744
ENSG00000227059,TRUE,ANHX,NCBITaxon:9606,gene,0,0
ENSG00000279516,TRUE,FAM230C,NCBITaxon:9606,gene,0,0
ENSG00000231238,TRUE,LINC00349,NCBITaxon:9606,gene,0,0
ENSG00000229788,TRUE,LINC00388,NCBITaxon:9606,gene,0,0
ENSG00000231914,TRUE,LINC00387,NCBITaxon:9606,gene,0,0
ENSG00000226250,TRUE,LINC00408,NCBITaxon:9606,gene,0,0
ENSG00000231358,TRUE,RP11-442J17.3,NCBITaxon:9606,gene,0,0
ENSG00000232685,TRUE,LINC00442,NCBITaxon:9606,gene,0,0
ENSG00000226619,TRUE,RP11-301J16.7,NCBITaxon:9606,gene,0,0
ENSG00000198033,TRUE,TUBA3C,NCBITaxon:9606,gene,0,0
ENSG00000236834,TRUE,LINC00421,NCBITaxon:9606,gene,9.464916708732963e-5,6.56058033089297e-5
ENSG00000229791,TRUE,RP11-385E5.5,NCBITaxon:9606,gene,2.523977788995457e-4,1.7494880882381255e-4
ENSG00000132958,FALSE,TPTE2,NCBITaxon:9606,gene,4.7324583543664815e-4,3.280290165446485e-4
ENSG00000225316,TRUE,LINC00350,NCBITaxon:9606,gene,3.154972236244321e-5,2.186860110297657e-5
ENSG00000196199,FALSE,MPHOSPH8,NCBITaxon:9606,gene,0.6973750630994447,0.38283472994406453
ENSG00000226352,FALSE,PSPC1-AS2,NCBITaxon:9606,gene,6.625441696113075e-4,4.5924062316250795e-4
ENSG00000121390,FALSE,PSPC1,NCBITaxon:9606,gene,0.19286345280161535,0.12386231283494208
ENSG00000132950,FALSE,ZMYM5,NCBITaxon:9606,gene,0.2651123170116103,0.1637921767888945
ENSG00000223576,TRUE,RP11-61K9.2,NCBITaxon:9606,gene,6.309944472488642e-5,4.373720220595314e-5
ENSG00000275964,FALSE,RP11-61K9.3,NCBITaxon:9606,gene,0.04019434628975265,0.027290435811144098
ENSG00000121741,FALSE,ZMYM2,NCBITaxon:9606,gene,0.35319914184755175,0.21346318037453532
ENSG00000236076,TRUE,LINC01072,NCBITaxon:9606,gene,6.309944472488642e-5,4.373720220595314e-5
ENSG00000121743,FALSE,GJA3,NCBITaxon:9606,gene,2.2084805653710247e-4,1.5308020772083597e-4
ENSG00000260131,TRUE,LINC00556,NCBITaxon:9606,gene,6.309944472488642e-5,4.373720220595314e-5
ENSG00000165474,FALSE,GJB2,NCBITaxon:9606,gene,0.009528016153457849,0.0060341608676225955
ENSG00000121742,FALSE,GJB6,NCBITaxon:9606,gene,4.1014639071176173e-4,2.7521552482418946e-4
ENSG00000165475,FALSE,CRYL1,NCBITaxon:9606,gene,0.1937783947501262,0.12236769357389123
ENSG00000277020,FALSE,RP11-476H16.1,NCBITaxon:9606,gene,0.0018298838970217063,0.0012465102628696637
ENSG00000032742,FALSE,IFT88,NCBITaxon:9606,gene,0.1003912165572943,0.06585958644548309
ENSG00000278291,FALSE,RP11-172H24.4,NCBITaxon:9606,gene,0.013787228672387682,0.009493044655399237
ENSG00000172458,FALSE,IL17D,NCBITaxon:9606,gene,0.00962266532054518,0.006432623494342892
ENSG00000150456,FALSE,EEF1AKMT1,NCBITaxon:9606,gene,0.10995078243311458,0.07236978859632673
ENSG00000132953,FALSE,XPO4,NCBITaxon:9606,gene,0.06802120141342756,0.04575960415095538
ENSG00000150457,FALSE,LATS2,NCBITaxon:9606,gene,0.11108657243816254,0.0706378397622986
ENSG00000233851,FALSE,LATS2-AS1,NCBITaxon:9606,gene,0.005899798081776881,0.004034970669169588
ENSG00000150459,FALSE,SAP18,NCBITaxon:9606,gene,4.101590106007067,1.2637948636351428
ENSG00000165480,FALSE,SKA3,NCBITaxon:9606,gene,0.0041645633518425035,0.002792176428373886
ENSG00000173141,FALSE,MRPL57,NCBITaxon:9606,gene,0.9993690055527511,0.4881122394014459
ENSG00000233405,TRUE,LINC01046,NCBITaxon:9606,gene,0,0
ENSG00000224429,FALSE,LINC00539,NCBITaxon:9606,gene,0.008013629480060576,0.0055364721011270475
ENSG00000180776,FALSE,ZDHHC20,NCBITaxon:9606,gene,0.1538364462392731,0.09948790983171159
ENSG00000165487,FALSE,MICU2,NCBITaxon:9606,gene,0.19857395254921756,0.12879882039184679
ENSG00000102678,FALSE,FGF9,NCBITaxon:9606,gene,0.010442958101968703,0.0070623414422356775
ENSG00000226722,TRUE,LINC00424,NCBITaxon:9606,gene,0,0
ENSG00000276476,FALSE,LINC00540,NCBITaxon:9606,gene,0.0029341241797072185,0.002033779902576822
ENSG00000262619,FALSE,LINC00621,NCBITaxon:9606,gene,0.0012304391721352852,8.528754430160853e-4
ENSG00000262198,TRUE,RP11-124N19.3,NCBITaxon:9606,gene,0,0
ENSG00000283075,TRUE,RP11-124N19.4,NCBITaxon:9606,gene,0,0
ENSG00000229483,TRUE,LINC00362,NCBITaxon:9606,gene,0,0
ENSG00000102683,FALSE,SGCG,NCBITaxon:9606,gene,0.001482836951034831,0.0010005953832963798
ENSG00000151835,FALSE,SACS,NCBITaxon:9606,gene,0.08067264008076729,0.053031768940409
ENSG00000229558,FALSE,SACS-AS1,NCBITaxon:9606,gene,0.004637809187279152,0.003092976576375017
ENSG00000232977,FALSE,LINC00327,NCBITaxon:9606,gene,0.002113831398283695,0.001410346609755398
ENSG00000227893,TRUE,LINC00352,NCBITaxon:9606,gene,6.309944472488642e-5,4.373720220595314e-5
ENSG00000127863,FALSE,TNFRSF19,NCBITaxon:9606,gene,0.03054013124684503,0.02033461201931528
ENSG00000027001,FALSE,MIPEP,NCBITaxon:9606,gene,0.034042150429076226,0.023151090476843442
ENSG00000205863,FALSE,C1QTNF9B,NCBITaxon:9606,gene,0.005016405855628471,0.0034226498382862436
ENSG00000273167,FALSE,RP11-307N16.6,NCBITaxon:9606,gene,9.780413932357396e-4,6.688503446777673e-4
ENSG00000182957,FALSE,SPATA13_ENSG00000182957,NCBITaxon:9606,gene,0.20750252397778898,0.12708789753378993
ENSG00000228741,TRUE,SPATA13_ENSG00000228741,NCBITaxon:9606,gene,2.839475012619889e-4,1.968174099267891e-4
ENSG00000227213,FALSE,SPATA13-AS1,NCBITaxon:9606,gene,5.678950025239778e-4,3.936348198535782e-4
ENSG00000240654,FALSE,C1QTNF9,NCBITaxon:9606,gene,0.04489525492175669,0.02802824604992587
ENSG00000240868,TRUE,C1QTNF9-AS1,NCBITaxon:9606,gene,0,0
ENSG00000261498,FALSE,LINC00566,NCBITaxon:9606,gene,9.149419485108531e-4,6.341894319863202e-4
ENSG00000102699,FALSE,PARP4,NCBITaxon:9606,gene,0.10960373548712771,0.07251300144822974
ENSG00000075673,FALSE,ATP12A,NCBITaxon:9606,gene,0.0010095911155981827,6.725663667517322e-4
ENSG00000132972,FALSE,RNF17,NCBITaxon:9606,gene,4.7324583543664815e-4,3.189527270301426e-4
ENSG00000151849,FALSE,CENPJ,NCBITaxon:9606,gene,0.04543160020191822,0.03059880990781548
ENSG00000151846,FALSE,PABPC3,NCBITaxon:9606,gene,0.002208480565371025,0.0015308020772083599
ENSG00000165566,FALSE,AMER2,NCBITaxon:9606,gene,4.1014639071176173e-4,2.7521552482418946e-4
ENSG00000234056,TRUE,LINC00463,NCBITaxon:9606,gene,3.154972236244321e-5,2.186860110297657e-5
ENSG00000238169,TRUE,LINC01053,NCBITaxon:9606,gene,0,0
ENSG00000225105,TRUE,LINC01076,NCBITaxon:9606,gene,0,0
ENSG00000139505,FALSE,MTMR6,NCBITaxon:9606,gene,0.12443210499747602,0.08151153340651102
ENSG00000260509,FALSE,RP11-271M24.2,NCBITaxon:9606,gene,0.0015774861181221606,0.0010934300551488274
ENSG00000139496,FALSE,NUP58,NCBITaxon:9606,gene,0.18680590610802625,0.11742071431284724
ENSG00000132932,FALSE,ATP8A2,NCBITaxon:9606,gene,0.007918980312973245,0.005085741586239833
ENSG00000180730,FALSE,SHISA2,NCBITaxon:9606,gene,0.09124179707218577,0.04560830061210977
ENSG00000231983,TRUE,LINC00415,NCBITaxon:9606,gene,0,0
ENSG00000127870,FALSE,RNF6,NCBITaxon:9606,gene,0.12537859666834933,0.08259009937336431
ENSG00000277368,FALSE,RP11-380N8.7,NCBITaxon:9606,gene,0.008676173649671883,0.005941254987202519
ENSG00000132964,FALSE,CDK8,NCBITaxon:9606,gene,0.050858152448258455,0.03447620049307604
ENSG00000132970,FALSE,WASF3,NCBITaxon:9606,gene,0.047513881877839476,0.0318750839515607
ENSG00000237001,FALSE,WASF3-AS1,NCBITaxon:9606,gene,4.1014639071176173e-4,2.8429181433869537e-4
ENSG00000132975,FALSE,GPR12,NCBITaxon:9606,gene,0.010632256436143362,0.006926197099518087
ENSG00000283579,TRUE,RP11-545M8.4,NCBITaxon:9606,gene,0,0
ENSG00000152484,FALSE,USP12,NCBITaxon:9606,gene,0.24678192831903079,0.15087083663719109
ENSG00000232162,TRUE,USP12-AS1,NCBITaxon:9606,gene,0,0
ENSG00000230641,FALSE,USP12-AS2,NCBITaxon:9606,gene,0.002429328621908127,0.0016657297059001844
ENSG00000275294,FALSE,LINC02340,NCBITaxon:9606,gene,5.99444724886421e-4,4.155034209565548e-4
ENSG00000234772,FALSE,LINC00412,NCBITaxon:9606,gene,2.839475012619889e-4,1.968174099267891e-4
ENSG00000122026,FALSE,RPL21,NCBITaxon:9606,gene,24.929391721352854,2.3838054690834523
ENSG00000122035,FALSE,RASL11A,NCBITaxon:9606,gene,0.16065118626956082,0.08971298028180462
ENSG00000229609,TRUE,LINC01079,NCBITaxon:9606,gene,0,0
ENSG00000122034,FALSE,GTF3A,NCBITaxon:9606,gene,0.9200845532559313,0.4780169043117137
ENSG00000122033,FALSE,MTIF3,NCBITaxon:9606,gene,0.6142415446744068,0.3396299485100124
ENSG00000139517,FALSE,LNX2,NCBITaxon:9606,gene,0.05921882887430591,0.03870934425838088
ENSG00000186184,FALSE,POLR1D,NCBITaxon:9606,gene,1.2182294295810197,0.569643950063421
ENSG00000273552,TRUE,RP11-87C7.3,NCBITaxon:9606,gene,3.154972236244321e-5,2.186860110297657e-5
ENSG00000169840,TRUE,GSX1,NCBITaxon:9606,gene,0,0
ENSG00000247381,TRUE,PLUT,NCBITaxon:9606,gene,0,0
ENSG00000139515,TRUE,PDX1,NCBITaxon:9606,gene,3.154972236244321e-5,2.186860110297657e-5
ENSG00000260704,FALSE,LINC00543,NCBITaxon:9606,gene,2.839475012619889e-4,1.968174099267891e-4
ENSG00000165556,TRUE,CDX2,NCBITaxon:9606,gene,9.464916708732963e-5,6.56058033089297e-5
ENSG00000183463,FALSE,URAD,NCBITaxon:9606,gene,2.2084805653710247e-4,1.5308020772083597e-4
ENSG00000122025,FALSE,FLT3,NCBITaxon:9606,gene,0.009811963654719839,0.006429831859899748
ENSG00000261485,FALSE,PAN3-AS1,NCBITaxon:9606,gene,0.016153457849570924,0.011069655711520942
ENSG00000152520,FALSE,PAN3,NCBITaxon:9606,gene,0.22321428571428573,0.1400283739257451
ENSG00000102755,FALSE,FLT1,NCBITaxon:9606,gene,0.4246908127208481,0.17690701703531392
ENSG00000132963,FALSE,POMP,NCBITaxon:9606,gene,1.973435133770823,0.7769717054832219
ENSG00000139508,FALSE,SLC46A3,NCBITaxon:9606,gene,0.09304013124684503,0.05947476762628568
ENSG00000132938,FALSE,MTUS2,NCBITaxon:9606,gene,0.0016090358404846038,0.001115298656251804
ENSG00000236758,TRUE,MTUS2-AS2,NCBITaxon:9606,gene,1.5774861181221605e-4,1.0934300551488283e-4
ENSG00000179141,FALSE,MTUS2-AS1,NCBITaxon:9606,gene,9.464916708732963e-4,6.560580330892967e-4
ENSG00000139514,FALSE,SLC7A1,NCBITaxon:9606,gene,0.10524987380111055,0.0649707792541275
ENSG00000122042,FALSE,UBL3,NCBITaxon:9606,gene,0.4053508329126704,0.2425358506930126
ENSG00000224329,TRUE,LINC00297,NCBITaxon:9606,gene,0,0
ENSG00000224405,TRUE,LINC00572,NCBITaxon:9606,gene,0,0
ENSG00000122043,FALSE,LINC00544,NCBITaxon:9606,gene,9.464916708732963e-4,6.560580330892967e-4
ENSG00000266505,TRUE,RP11-629E24.2,NCBITaxon:9606,gene,0,0
ENSG00000224511,TRUE,LINC00365,NCBITaxon:9606,gene,9.464916708732963e-5,6.56058033089297e-5
ENSG00000232117,FALSE,LINC00384,NCBITaxon:9606,gene,2.839475012619889e-4,1.968174099267891e-4
ENSG00000232643,TRUE,LINC00385,NCBITaxon:9606,gene,0,0
ENSG00000102781,FALSE,KATNAL1,NCBITaxon:9606,gene,0.051426047450782435,0.03475219987201419
ENSG00000236463,TRUE,LINC00427,NCBITaxon:9606,gene,6.309944472488642e-5,4.373720220595314e-5
ENSG00000238121,FALSE,LINC00426,NCBITaxon:9606,gene,0.012241292276627966,0.008283267081928405
ENSG00000225039,TRUE,LINC01058,NCBITaxon:9606,gene,1.2619888944977284e-4,8.747440441190628e-5
ENSG00000236444,FALSE,UBE2L5,NCBITaxon:9606,gene,0.0016090358404846038,0.001106222366737298
ENSG00000189403,FALSE,HMGB1,NCBITaxon:9606,gene,4.263976527006562,1.3123781712881615
ENSG00000132952,FALSE,USPL1,NCBITaxon:9606,gene,0.10285209490156487,0.06769587722544179
ENSG00000132965,FALSE,ALOX5AP,NCBITaxon:9606,gene,0.36553508329126705,0.1749745606837675
ENSG00000237879,FALSE,LINC00398,NCBITaxon:9606,gene,2.839475012619889e-4,1.968174099267891e-4
ENSG00000224743,FALSE,TEX26-AS1,NCBITaxon:9606,gene,5.99444724886421e-4,4.155034209565548e-4
ENSG00000236094,FALSE,LINC00545,NCBITaxon:9606,gene,3.785966683493185e-4,2.624232132357188e-4
ENSG00000102802,FALSE,MEDAG,NCBITaxon:9606,gene,0.027479808177688036,0.017173779561570075
ENSG00000175664,FALSE,TEX26,NCBITaxon:9606,gene,2.839475012619889e-4,1.8774112041228315e-4
ENSG00000238185,TRUE,RP11-252M21.6,NCBITaxon:9606,gene,0,0
ENSG00000230403,TRUE,LINC01066,NCBITaxon:9606,gene,0,0
ENSG00000120694,FALSE,HSPH1,NCBITaxon:9606,gene,1.512462140333165,0.6129485666715322
ENSG00000187676,FALSE,B3GLCT,NCBITaxon:9606,gene,0.035651186269560826,0.024235444242477717
ENSG00000278305,TRUE,RP11-326L9.1,NCBITaxon:9606,gene,0,0
ENSG00000133105,TRUE,RXFP2,NCBITaxon:9606,gene,0,0
ENSG00000073910,FALSE,FRY,NCBITaxon:9606,gene,0.1436143361938415,0.08856791007235974
ENSG00000237637,FALSE,FRY-AS1,NCBITaxon:9606,gene,0.005742049469964664,0.0039619328217127305
ENSG00000189167,FALSE,ZAR1L,NCBITaxon:9606,gene,0.0018614336193841494,0.0012229974164001108
ENSG00000139618,FALSE,BRCA2,NCBITaxon:9606,gene,0.03902700656234225,0.025653652311340234
ENSG00000139597,FALSE,N4BP2L1,NCBITaxon:9606,gene,0.24854871277132762,0.15453759448293874
ENSG00000244754,FALSE,N4BP2L2,NCBITaxon:9606,gene,1.4358278647147904,0.6856415836632538
ENSG00000083642,FALSE,PDS5B,NCBITaxon:9606,gene,0.22185764765270066,0.1412471686642618
ENSG00000277151,FALSE,RP11-380B4.3,NCBITaxon:9606,gene,0.001798334174659263,0.0012465102628696637
ENSG00000226968,TRUE,LINC00423,NCBITaxon:9606,gene,0,0
ENSG00000133116,FALSE,KL,NCBITaxon:9606,gene,0.019939424533064107,0.013319296270019003
ENSG00000133121,FALSE,STARD13,NCBITaxon:9606,gene,0.06704316002019182,0.04427268169308841
ENSG00000227911,FALSE,LINC02344,NCBITaxon:9606,gene,2.523977788995457e-4,1.7494880882381255e-4
ENSG00000230490,FALSE,RP11-141M1.3,NCBITaxon:9606,gene,0.00668854114083796,0.0045726094072294984
ENSG00000234535,TRUE,RP11-37L2.1,NCBITaxon:9606,gene,6.309944472488642e-5,4.373720220595314e-5
ENSG00000232986,TRUE,RP11-179A7.2,NCBITaxon:9606,gene,0,0
ENSG00000133119,FALSE,RFC3,NCBITaxon:9606,gene,0.05120519939424533,0.03405826364406813
ENSG00000271850,FALSE,LINC02343,NCBITaxon:9606,gene,0.002429328621908127,0.0016657297059001841
ENSG00000225179,TRUE,LINC00457,NCBITaxon:9606,gene,3.154972236244321e-5,2.186860110297657e-5
ENSG00000271901,TRUE,RP11-266E6.3,NCBITaxon:9606,gene,0,0
ENSG00000261728,TRUE,RP11-307O13.1,NCBITaxon:9606,gene,0,0
ENSG00000172915,FALSE,NBEA,NCBITaxon:9606,gene,0.061837455830388695,0.040943222849427974
ENSG00000180660,FALSE,MAB21L1,NCBITaxon:9606,gene,0.022968197879858657,0.014865817498204844
ENSG00000236036,FALSE,LINC00445,NCBITaxon:9606,gene,0.00422766279656739,0.002839629652653804
ENSG00000133083,FALSE,DCLK1,NCBITaxon:9606,gene,0.10442958101968702,0.06329532543428046
ENSG00000120669,FALSE,SOHLH2,NCBITaxon:9606,gene,0.0019245330641090358,0.0013339846672815701
ENSG00000250709,TRUE,CCDC169-SOHLH2,NCBITaxon:9606,gene,0,0
ENSG00000242715,FALSE,CCDC169,NCBITaxon:9606,gene,0.0088339222614841,0.006050597992717402
ENSG00000133104,FALSE,SPART,NCBITaxon:9606,gene,0.30092125189298335,0.18475163920931914
ENSG00000120664,FALSE,SPART-AS1,NCBITaxon:9606,gene,0.004353861686017163,0.002963409215123734
ENSG00000133101,FALSE,CCNA1,NCBITaxon:9606,gene,0.003407370015143867,0.0022888066759484274
ENSG00000180440,FALSE,SERTM1,NCBITaxon:9606,gene,5.047955577990914e-4,3.098764375156366e-4
ENSG00000133111,FALSE,RFXAP,NCBITaxon:9606,gene,0.04618879353861686,0.03143267770912085
ENSG00000120693,FALSE,SMAD9,NCBITaxon:9606,gene,0.05413932357395255,0.035324280288556754
ENSG00000120697,FALSE,ALG5,NCBITaxon:9606,gene,0.37648283695103485,0.2245938755733104
ENSG00000120699,FALSE,EXOSC8,NCBITaxon:9606,gene,0.273062847046946,0.17287669161554
ENSG00000102710,FALSE,SUPT20H,NCBITaxon:9606,gene,0.18447122665320545,0.11982401302211963
ENSG00000180138,TRUE,CSNK1A1L,NCBITaxon:9606,gene,9.464916708732963e-5,6.56058033089297e-5
ENSG00000230390,TRUE,LINC01048,NCBITaxon:9606,gene,3.154972236244321e-4,2.0960972151525973e-4
ENSG00000275226,TRUE,LINC00547,NCBITaxon:9606,gene,0,0
ENSG00000133110,FALSE,POSTN,NCBITaxon:9606,gene,0.2474444724886421,0.0753354490983191
ENSG00000133107,FALSE,TRPC4,NCBITaxon:9606,gene,0.0017352347299343766,0.0011664679026056866
ENSG00000274317,FALSE,LINC02334,NCBITaxon:9606,gene,0.0011673397274103987,8.091382408101323e-4
ENSG00000223685,FALSE,LINC00571,NCBITaxon:9606,gene,0.0010411408379606259,7.216638363982263e-4
ENSG00000120686,FALSE,UFM1,NCBITaxon:9606,gene,0.6747854618879354,0.3611674428024874
ENSG00000236354,TRUE,LINC00437,NCBITaxon:9606,gene,3.154972236244321e-5,2.186860110297657e-5
ENSG00000229437,TRUE,LINC00366,NCBITaxon:9606,gene,0,0
ENSG00000150893,FALSE,FREM2,NCBITaxon:9606,gene,0.004700908632004039,0.0031858112482274653
